20190105T053219_20190105T053603_T43RFM_ndvi,20190105T053219_20190105T053603_T43RFN_ndvi,20190105T053219_20190105T053603_T43RGM_ndvi,20190105T053219_20190105T053603_T43RGN_ndvi,20190110T053211_20190110T053252_T43RGM_ndvi,20190120T053131_20190120T053630_T43RFM_ndvi,20190125T053109_20190125T053305_T43RFM_ndvi,20190125T053109_20190125T053305_T43RFN_ndvi,20190125T053109_20190125T053305_T43RGM_ndvi,20190125T053109_20190125T053305_T43RGN_ndvi,20190204T053029_20190204T053148_T43RFM_ndvi,20190209T052951_20190209T053532_T43RFM_ndvi,20190209T052951_20190209T053532_T43RFN_ndvi,20190209T052951_20190209T053532_T43RGM_ndvi,20190209T052951_20190209T053532_T43RGN_ndvi,20190219T052851_20190219T053948_T43RFM_ndvi,20190224T052819_20190224T053649_T43RFM_ndvi,20190224T052819_20190224T053649_T43RFN_ndvi,20190224T052819_20190224T053649_T43RGM_ndvi,20190224T052819_20190224T053649_T43RGN_ndvi,20190301T052741_20190301T053122_T43RFM_ndvi,20190301T052741_20190301T053122_T43RFN_ndvi,20190301T052741_20190301T053122_T43RGM_ndvi,20190301T052741_20190301T053122_T43RGN_ndvi,20190306T052709_20190306T053522_T43RFM_ndvi,20190306T052709_20190306T053522_T43RFN_ndvi,20190306T052709_20190306T053522_T43RGM_ndvi,20190306T052709_20190306T053522_T43RGN_ndvi,20190311T052641_20190311T053430_T43RFM_ndvi,20190311T052641_20190311T053430_T43RGM_ndvi,20190311T052641_20190311T053430_T43RGN_ndvi,20190316T052649_20190316T053602_T43RFM_ndvi,20190316T052649_20190316T053602_T43RGM_ndvi,20190321T052641_20190321T053954_T43RFM_ndvi,20190321T052641_20190321T053954_T43RFN_ndvi,20190321T052641_20190321T053954_T43RGM_ndvi,20190321T052641_20190321T053954_T43RGN_ndvi,20190326T052649_20190326T053240_T43RFM_ndvi,20190326T052649_20190326T053240_T43RFN_ndvi,20190326T052649_20190326T053240_T43RGM_ndvi,20190326T052649_20190326T053240_T43RGN_ndvi,20190331T052651_20190331T054003_T43RFM_ndvi,20190331T052651_20190331T054003_T43RFN_ndvi,20190331T052651_20190331T054003_T43RGM_ndvi,20190331T052651_20190331T054003_T43RGN_ndvi,20190405T052649_20190405T053116_T43RFM_ndvi,20190405T052649_20190405T053116_T43RFN_ndvi,20190405T052649_20190405T053116_T43RGM_ndvi,20190405T052649_20190405T053116_T43RGN_ndvi,20190410T052651_20190410T053132_T43RFM_ndvi,20190410T052651_20190410T053132_T43RFN_ndvi,20190410T052651_20190410T053132_T43RGM_ndvi,20190410T052651_20190410T053132_T43RGN_ndvi,20190415T052649_20190415T053628_T43RFN_ndvi,20190415T052649_20190415T053628_T43RGM_ndvi,20190415T052649_20190415T053628_T43RGN_ndvi,20190420T052651_20190420T053525_T43RFM_ndvi,20190420T052651_20190420T053525_T43RFN_ndvi,20190420T052651_20190420T053525_T43RGM_ndvi,20190420T052651_20190420T053525_T43RGN_ndvi,20190425T052649_20190425T053709_T43RFM_ndvi,20190425T052649_20190425T053709_T43RGM_ndvi,20190425T052649_20190425T053709_T43RGN_ndvi,20190430T052651_20190430T052819_T43RFM_ndvi,20190430T052651_20190430T052819_T43RFN_ndvi,20190430T052651_20190430T052819_T43RGM_ndvi,20190430T052651_20190430T052819_T43RGN_ndvi,20190505T052659_20190505T053758_T43RFM_ndvi,20190505T052659_20190505T053758_T43RFN_ndvi,20190505T052659_20190505T053758_T43RGM_ndvi,20190505T052659_20190505T053758_T43RGN_ndvi,20190510T052651_20190510T053439_T43RFM_ndvi,20190510T052651_20190510T053439_T43RFN_ndvi,20190510T052651_20190510T053439_T43RGM_ndvi,20190510T052651_20190510T053439_T43RGN_ndvi,20190520T052651_20190520T052743_T43RGM_ndvi,20190520T052651_20190520T052743_T43RGN_ndvi,20190525T052659_20190525T053718_T43RFM_ndvi,20190525T052659_20190525T053718_T43RFN_ndvi,20190525T052659_20190525T053718_T43RGM_ndvi,20190525T052659_20190525T053718_T43RGN_ndvi,20190530T052651_20190530T053614_T43RFM_ndvi,20190530T052651_20190530T053614_T43RFN_ndvi,20190530T052651_20190530T053614_T43RGM_ndvi,20190530T052651_20190530T053614_T43RGN_ndvi,20190604T052659_20190604T053306_T43RFM_ndvi,20190604T052659_20190604T053306_T43RFN_ndvi,20190604T052659_20190604T053306_T43RGM_ndvi,20190604T052659_20190604T053306_T43RGN_ndvi,20190609T052651_20190609T053350_T43RFM_ndvi,20190609T052651_20190609T053350_T43RFN_ndvi,20190609T052651_20190609T053350_T43RGM_ndvi,20190609T052651_20190609T053350_T43RGN_ndvi,20190614T052659_20190614T053710_T43RFM_ndvi,20190614T052659_20190614T053710_T43RFN_ndvi,20190614T052659_20190614T053710_T43RGM_ndvi,20190614T052659_20190614T053710_T43RGN_ndvi,20190619T052651_20190619T053927_T43RFM_ndvi,20190619T052651_20190619T053927_T43RFN_ndvi,20190619T052651_20190619T053927_T43RGM_ndvi,20190619T052651_20190619T053927_T43RGN_ndvi,20190629T052651_20190629T052824_T43RFM_ndvi,20190629T052651_20190629T052824_T43RFN_ndvi,20190629T052651_20190629T052824_T43RGM_ndvi,20190629T052651_20190629T052824_T43RGN_ndvi,20190714T052659_20190714T053714_T43RFM_ndvi,20190714T052659_20190714T053714_T43RGM_ndvi,20190719T052651_20190719T052651_T43RFM_ndvi,20190719T052651_20190719T052651_T43RFN_ndvi,20190719T052651_20190719T052651_T43RGM_ndvi,20190729T052651_20190729T052842_T43RGN_ndvi,20190808T052651_20190808T053352_T43RGM_ndvi,20190813T052649_20190813T053452_T43RFN_ndvi,20190823T052649_20190823T053454_T43RFM_ndvi,20190823T052649_20190823T053454_T43RFN_ndvi,20190823T052649_20190823T053454_T43RGM_ndvi,20190823T052649_20190823T053454_T43RGN_ndvi,20190828T052651_20190828T054022_T43RFM_ndvi,20190828T052651_20190828T054022_T43RFN_ndvi,20190828T052651_20190828T054022_T43RGM_ndvi,20190828T052651_20190828T054022_T43RGN_ndvi,20190902T052649_20190902T053329_T43RFN_ndvi,20190902T052649_20190902T053329_T43RGM_ndvi,20190902T052649_20190902T053329_T43RGN_ndvi,20190912T052649_20190912T053131_T43RFM_ndvi,20190917T052651_20190917T053926_T43RFM_ndvi,20190917T052651_20190917T053926_T43RFN_ndvi,20191002T052649_20191002T053801_T43RFM_ndvi,20191002T052649_20191002T053801_T43RFN_ndvi,20191002T052649_20191002T053801_T43RGM_ndvi,20191002T052649_20191002T053801_T43RGN_ndvi,20191012T052739_20191012T053314_T43RFM_ndvi,20191012T052739_20191012T053314_T43RFN_ndvi,20191012T052739_20191012T053314_T43RGM_ndvi,20191012T052739_20191012T053314_T43RGN_ndvi,20191017T052821_20191017T053726_T43RFM_ndvi,20191017T052821_20191017T053726_T43RFN_ndvi,20191017T052821_20191017T053726_T43RGM_ndvi,20191017T052821_20191017T053726_T43RGN_ndvi,20191022T052849_20191022T053557_T43RFN_ndvi,20191022T052849_20191022T053557_T43RGN_ndvi,20191027T052921_20191027T053340_T43RFM_ndvi,20191027T052921_20191027T053340_T43RFN_ndvi,20191027T052921_20191027T053340_T43RGM_ndvi,20191027T052921_20191027T053340_T43RGN_ndvi,20191101T052949_20191101T052948_T43RGM_ndvi,20191101T052949_20191101T052948_T43RGN_ndvi,20191106T053021_20191106T053455_T43RFM_ndvi,20191106T053021_20191106T053455_T43RFN_ndvi,20191106T053021_20191106T053455_T43RGN_ndvi,20191111T053039_20191111T053120_T43RFM_ndvi,20191111T053039_20191111T053120_T43RGM_ndvi,20191116T053111_20191116T053812_T43RFM_ndvi,20191116T053111_20191116T053812_T43RFN_ndvi,20191116T053111_20191116T053812_T43RGM_ndvi,20191116T053111_20191116T053812_T43RGN_ndvi,20191121T053129_20191121T053334_T43RFN_ndvi,20191201T053159_20191201T053635_T43RFM_ndvi,20191201T053159_20191201T053635_T43RFN_ndvi,20191201T053159_20191201T053635_T43RGM_ndvi,20191201T053159_20191201T053635_T43RGN_ndvi,20191206T053211_20191206T053823_T43RGM_ndvi,20191211T053219_20191211T053623_T43RFN_ndvi,20191211T053219_20191211T053623_T43RGN_ndvi,20191231T053229_20191231T053726_T43RGM_ndvi,20191231T053229_20191231T053726_T43RGN_ndvi,dtname,State_LGD,Dist_LGD,system:index,stname
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPSR Nellore,28.0,515.0,00000000000000000014,ANDHRA PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Godavari,28.0,523.0,00000000000000000015,ANDHRA PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y.S.R.,28.0,504.0,00000000000000000016,ANDHRA PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chittoor,28.0,503.0,00000000000000000017,ANDHRA PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North  & Middle Andaman,35.0,632.0,00000000000000000018,ANDAMAN & NICOBAR ISLANDS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Andaman,35.0,602.0,00000000000000000019,ANDAMAN & NICOBAR ISLANDS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicobars,35.0,603.0,0000000000000000001a,ANDAMAN & NICOBAR ISLANDS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper Subansiri,12.0,241.0,0000000000000000001b,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anjaw,12.0,628.0,0000000000000000001c,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changlang,12.0,229.0,0000000000000000001d,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tawang,12.0,238.0,0000000000000000001e,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papum Pare,12.0,237.0,0000000000000000001f,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tirap,12.0,239.0,00000000000000000020,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Siang,12.0,232.0,00000000000000000021,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lohit,12.0,234.0,00000000000000000022,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurung Kumey,12.0,233.0,00000000000000000023,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower Subansiri,12.0,236.0,00000000000000000024,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Kameng,12.0,231.0,00000000000000000025,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Kameng,12.0,242.0,00000000000000000026,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kra Daadi,12.0,677.0,00000000000000000027,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Namsai,12.0,678.0,00000000000000000028,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Longding,12.0,666.0,00000000000000000029,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper Siang,12.0,240.0,0000000000000000002a,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower Siang,12.0,719.0,0000000000000000002b,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dibang Valley,12.0,230.0,0000000000000000002c,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower Dibang Valley,12.0,235.0,0000000000000000002d,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siang,12.0,679.0,0000000000000000002e,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shi Yomi,12.0,725.0,0000000000000000002f,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pakke Kessang,12.0,723.0,00000000000000000030,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Siang,12.0,243.0,00000000000000000031,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leparada,12.0,724.0,00000000000000000032,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamle,12.0,718.0,00000000000000000033,ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tinsukia,18.0,302.0,00000000000000000034,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhemaji,18.0,284.0,00000000000000000035,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dibrugarh,18.0,286.0,00000000000000000036,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lakhimpur,18.0,295.0,00000000000000000037,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sivasagar,18.0,300.0,00000000000000000038,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorhat,18.0,290.0,00000000000000000039,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonitpur,18.0,301.0,0000000000000000003a,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golaghat,18.0,288.0,0000000000000000003b,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Udalguri,18.0,617.0,0000000000000000003c,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirang,18.0,612.0,0000000000000000003d,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baksa,18.0,616.0,0000000000000000003e,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nagaon,18.0,297.0,0000000000000000003f,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kokrajhar,18.0,294.0,00000000000000000040,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darrang,18.0,283.0,00000000000000000041,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barpeta,18.0,280.0,00000000000000000042,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nalbari,18.0,298.0,00000000000000000043,ASSAM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marigaon,18.0,296.0,00000000000000000044,ASSAM
